id,title,description,size
236525,Lucus Augusti,"Lucus Augusti (Lugo, Spain). The Roman walls of the city were listed as a UNESCO World Heritage Site in 2000.",5
236526,Luggoni,"An ancient place, cited: BAtlas 24 E2 Luggoni",0
236527,Luggoni,"An ancient place, cited: BAtlas 24 F1 Luggoni",0
236528,Lusitani,The Lusitani were an Indo-European people occupying the western portion of the Iberian peninsula.,0
236530,Macedinho,"An ancient place, cited: BAtlas 24 D3 Macedinho",0
236531,Magnetum?,"An ancient place, cited: BAtlas 24 C3 Magnetum?",0
236533,Mancellus,"An ancient place, cited: BAtlas 24 H2 Mancellus",0
236534,Mantua,"An ancient place, cited: BAtlas 24 G4 Mantua",0
236535,Maragatera,"An ancient place, cited: BAtlas 24 E2 Maragatera",0
236536,Las Médulas,Las Médulas is the site of substantial Roman gold mines that have been listed as a UNESCO World Heritage Site.,0
236538,Me(i)dubriga,"An ancient place, cited: BAtlas 24 D4 Me(i)dubriga",0
236539,Meimoa,"An ancient place, cited: BAtlas 24 D4 Meimoa",0
236541,Memoriana,"An ancient place, cited: BAtlas 24 F1 Memoriana",0
236542,Las Merchanas,"An ancient place, cited: BAtlas 24 E4 Las Merchanas",0
236543,Miaccum,"An ancient place, cited: BAtlas 24 H4 Miaccum",0
236544,Minius (river),"Minius fl. (modern Minho River) is a river of Galicia in the Iberian peninsula. Its ancient name likely derives from minius, the Latin term for cinnabar, and thus its name is, essentially, 'red river'.",1
236545,El Millar,"An ancient place, cited: BAtlas 24 H2 El Millar",0
236546,Mirobriga,"An ancient place, cited: BAtlas 24 E4 Mirobriga",0
236547,Miudes,"An ancient place, cited: BAtlas 24 E1 Miudes",0
236548,Montefurado,"An ancient place, cited: BAtlas 24 D2 Montefurado",0
236549,Monte Mozinho,"An ancient place, cited: BAtlas 24 C3 Monte Mozinho",1
236550,Monte Neme,"An ancient place, cited: BAtlas 24 C1 Monte Neme",0
236551,Monterroso,"An ancient place, cited: BAtlas 24 E1 Monterroso",0
236555,Las Murias de Beloño,"An ancient place, cited: BAtlas 24 F1 Las Murias de Beloño",0
236558,Nailos?/Melsos? (river),"An ancient place, cited: BAtlas 24 F1 Nailos?/Melsos? fl.",0
236559,Namnasa (river),"An ancient place, cited: BAtlas 24 G1 Namnasa fl.",0
236560,Navatejera,A Roman villa with mosaic pavements dating from the first to the fifth centuries CE.,0
236561,Navia (river),"An ancient place, cited: BAtlas 24 E1 Navia fl.",0
236562,Nebis River,The modern Rio Neiva in Portugal.,0
236563,Nelo/Nabios (river),"An ancient place, cited: BAtlas 24 D1 Nelo/Nabios fl.",1
236564,Nemetatoi?,"An ancient place, cited: BAtlas 24 C3 Nemetatoi?",0
236565,Nemetobriga,"An ancient place, cited: BAtlas 24 D2 Nemetobriga",1
236566,Neri,"An ancient place, cited: BAtlas 24 B2 Neri",1
236567,Nerion/Artabrum/Celticum/Magnum Pr.,"An ancient place, cited: BAtlas 24 B1 Nerion/Artabrum/Celticum/Magnum Pr.",2
236568,Nivaria,"An ancient place, cited: BAtlas 24 G3 Nivaria",0
236569,Noega,"An ancient place, cited: BAtlas 24 F1 Noega",0
236570,Noouion,"An ancient place, cited: BAtlas 24 C2 Noouion",0
236571,Nova Augusta,"An ancient place, cited: BAtlas 24 H2 Nova Augusta",0
236572,Nossa Senhora do Desterro,"An ancient place, cited: BAtlas 24 C4 Nossa Senhora do Desterro",0
236573,Nossa Senhora da Póvoa de Mileu,"An ancient place, cited: BAtlas 24 D4 Nossa Senhora da Póvoa de Mileu",0
236576,Ocelum,"An ancient place, cited: BAtlas 24 D4 Ocelum",0
236577,Ocelum Duri,"An ancient place, cited: BAtlas 24 F3 Ocelum Duri",1
236578,Octaviolca,"An ancient place, cited: BAtlas 24 G2 Octaviolca",0
236579,La Olmeda,"An ancient place, cited: BAtlas 24 G2 La Olmeda",0
236580,Las Omañas,"An ancient place, cited: BAtlas 24 F2 Las Omañas",0
236581,Orgenomesci,A tribe of the Cantabri.,0
236582,Ornia (river),"An ancient place, cited: BAtlas 24 E2 Ornia fl.",0
236583,Orniaci,"An ancient place, cited: BAtlas 24 E2 Orniaci",0
236584,Orouion Pr.,"An ancient place, cited: BAtlas 24 C2 Orouion Pr.",0
236586,Paesici,"An ancient place, cited: BAtlas 24 E1 Paesici",0
236587,Paesuri?,"An ancient place, cited: BAtlas 24 D3 Paesuri?",0
236588,Pago de los Fetisones,"An ancient place, cited: BAtlas 24 G3 Pago de los Fetisones",0
236589,Pailontion,"An ancient place, cited: BAtlas 24 F1 Pailontion",0
236590,Palantia,"An ancient place, cited: BAtlas 24 F2 Palantia",0
236591,Palantia,The chief town of the Vaccaei in the northern part of Hispania Tarraconensis.,2
236592,Pallantia,"An ancient place, cited: BAtlas 24 G2 Pallantia",0
236593,Pampligua,"An ancient place, cited: BAtlas 24 H2 Pampligua",0
236594,Panóias,"An ancient place, cited: BAtlas 24 D3 Panóias",0
236595,Páramo del Sil,"An ancient place, cited: BAtlas 24 E2 Páramo del Sil",0
236596,Paredes de los Mercados,"An ancient place, cited: BAtlas 24 H3 Paredes de los Mercados",0
236597,El Pedregal,"An ancient place, cited: BAtlas 24 F1 El Pedregal",0
236598,Petavonium,A Roman legionary encampment (castrum) associated with the Legio X Gemina that later developed into a Roman town. The site is located in the Vidriales valley in the province of Zamora (Castilla y Leon).,0
236599,Petra,"An ancient place, cited: BAtlas 24 F4 Petra",0
236600,Phlaouia Lambris,"An ancient place, cited: BAtlas 24 C1 Phlaouia Lambris",0
236601,Pintia,"An ancient place, cited: BAtlas 24 G3 Pintia",0
236602,Pintens,"An ancient place, cited: BAtlas 24 C2 Pintens",0
236603,Pisoraca,"An ancient place, cited: BAtlas 24 G2 Pisoraca",0
236604,Playa,"An ancient place, cited: BAtlas 24 C2 Playa",0
236605,Pleutauroi?,"An ancient place, cited: BAtlas 24 H1 Pleutauroi?",0
236606,Poço das Freitas,"An ancient place, cited: BAtlas 24 D3 Poço das Freitas",0
236607,Polibedenses,"An ancient place, cited: BAtlas 24 E4 Polibedenses",0
236608,Pons Neviae,"An ancient place, cited: BAtlas 24 D2 Pons Neviae",0
236610,Portus Blendium,"An ancient place, cited: BAtlas 24 G1 Portus Blendium",0
236612,Portus Veseiasueca,"An ancient place, cited: BAtlas 24 G1 Portus Veseiasueca",0
236613,Portus Victoriae Iuliobrigensium,"An ancient place, cited: BAtlas 24 H1 Portus Victoriae Iuliobrigensium",0
236614,Pozo Limideiro,"An ancient place, cited: BAtlas 24 C1 Pozo Limideiro",0
236615,Los Pradillos,"An ancient place, cited: BAtlas 24 G2 Los Pradillos",0
236616,Prado de José Antonio,"An ancient place, cited: BAtlas 24 G3 Prado de José Antonio",0
236617,Praesidium,"An ancient place, cited: BAtlas 24 D2 Praesidium",0
236618,Praestamarci,"An ancient place, cited: BAtlas 24 C2 Praestamarci",0
236619,Preterion,"An ancient place, cited: BAtlas 24 F3 Preterion",1
236620,Puebla del Brollón,"An ancient place, cited: BAtlas 24 D2 Puebla del Brollón",0
236622,Quarquerni,"An ancient place, cited: BAtlas 24 C3 Quarquerni",0
236623,Quinta da Ribeira,"An ancient place, cited: BAtlas 24 D3 Quinta da Ribeira",0
236624,Quintanilla de la Cueza,"An ancient place, cited: BAtlas 24 G2 Quintanilla de la Cueza",0
236626,El Raso,"A fortified settlement of the Vettones located in the municipality of Candeleda (Ávila, Spain) near the hamlet of El Raso. Archaeological remains at the site consist of several walled enclosures distributed in at least three areas covering some 20 ha.",1
236627,Rauda,"An ancient place, cited: BAtlas 24 H3 Rauda",0
236628,Río Cabrera,"An ancient place, cited: BAtlas 24 E2 Río Cabrera",0
236629,Río Eria,"An ancient place, cited: BAtlas 24 E2 Río Eria",0
236630,Río Turienzo,"An ancient place, cited: BAtlas 24 E2 Río Turienzo",0
236631,Rubiás,"An ancient place, cited: BAtlas 24 D2 Rubiás",0
236632,Ruiseñada,"An ancient place, cited: BAtlas 24 G1 Ruiseñada",0
236635,Salacia,"An ancient place, cited: BAtlas 24 C3 Salacia",0
236636,Salaeni,"An ancient place, cited: BAtlas 24 G1 Salaeni",0
236637,Salaniana,"An ancient place, cited: BAtlas 24 C3 Salaniana",0
236638,Saldania,"An ancient place, cited: BAtlas 24 G2 Saldania",0
236639,Salia (river),"An ancient place, cited: BAtlas 24 F1 Salia fl.",0
236640,Salientes,"An ancient place, cited: BAtlas 24 D2 Salientes",0
236641,Salionka,"An ancient place, cited: BAtlas 24 H2 Salionka",0
236642,Salmantica,"Salmantica (modern Salamanca) was an indigenous Celtic center before falling to the Carthaginians and, later, the Romans.",2
236643,S. Chuís,"A Pre-Roman hillfort in the Asturias region, near the northern coast of the Iberian peninsula. The fort was constructed around 1000 BCE and remained in use throughout the Iron Age and shows signs of occupation during the Roman period through the third century CE.",1
236644,S. Colomba,"An ancient place, cited: BAtlas 24 G3 S. Colomba",0
236645,S. Cruz,"An ancient place, cited: BAtlas 24 H3 S. Cruz",0
236646,S. Eulalia de Bóveda,"Located some 16 km from Lugo, S. Eulalia de Bóveda is the location of a vaulted, three-aisled, underground building, likely dating to the middle Imperial period and functioning as a nymphaeum.",0
236647,S. Lucia,"An ancient place, cited: BAtlas 24 G3 S. Lucia",0
236648,S. Martín de la Vega,"An ancient place, cited: BAtlas 24 H4 S. Martín de la Vega",0
236649,S. Olaia,"An ancient place, cited: BAtlas 24 C4 S. Olaia",0
236650,S. Pedro do Sul,"An ancient place, cited: BAtlas 24 C4 S. Pedro do Sul",0
236651,Sanfins,"An ancient place, cited: BAtlas 24 C3 Sanfins",0
236653,Sars (river),"An ancient place, cited: BAtlas 24 C2 Sars fl.",0
236654,Sauga? (river),"An ancient place, cited: BAtlas 24 H1 Sauga? fl.",0
236655,Segisama Iulia,"An ancient place, cited: BAtlas 24 G2 Segisama Iulia",0
236656,Segisamo,Segisamo was located on the road from Tarraco to Asturica.,0
236657,Segontia Paramika,"An ancient place, cited: BAtlas 24 H2 Segontia Paramika",0
236658,Segovia,"Segovia, originally of Celtiberian origin, became a Roman settlement. It is perhaps the site where Metellus defeated Hirtuleius, the general of Sertorius, in 75 B.C.",1
236659,Seixo de Ansiães,"An ancient place, cited: BAtlas 24 D3 Seixo de Ansiães",0
236660,Sentice,"An ancient place, cited: BAtlas 24 F4 Sentice",2
236661,Septimanca,"An ancient place, cited: BAtlas 24 G3 Septimanca",0
236662,Serra de Arga,"An ancient place, cited: BAtlas 24 C3 Serra de Arga",0
236663,Serra de S. Justa,"An ancient place, cited: BAtlas 24 C3 Serra de S. Justa",0
236664,Seurbi?,"An ancient place, cited: BAtlas 24 C3 Seurbi?",0
236665,Seurri,"An ancient place, cited: BAtlas 24 D2 Seurri",0
236666,Sibaris/Sabaria/Sarabis,"An ancient place, cited: BAtlas 24 F3 Sibaris/Sabaria/Sarabis",1
236667,Siccae (islands),"Siccae Inss. (the Cíes Islands) an archipelago off the coast of Pontevedra, Spain.",1
236668,Souperatioi,"An ancient people, tribe, or cultural group. Located: S Astorga.",0
236669,Supertamarci,"An ancient place, cited: BAtlas 24 C2 Supertamarci",0
236670,Susarri?,"An ancient place, cited: BAtlas 24 D2 Susarri?",0
236673,Talabriga,"An ancient place, cited: BAtlas 24 C4 Talabriga",1
236675,Tamagani,"An ancient place, cited: BAtlas 24 D2 Tamagani",0
236676,Tamaris (river),"An ancient place, cited: BAtlas 24 C2 Tamaris fl.",0
236677,Tapori,"An ancient place, cited: BAtlas 24 D4 Tapori",0
236678,Teibouroi,"An ancient people, tribe, or cultural group. Located: Puebla de Trives region.",0
236679,Las Tejeras,"An ancient place, cited: BAtlas 24 H3 Las Tejeras",0
236681,Temes,"An ancient place, cited: BAtlas 24 D2 Temes",0
236682,Til(l)enus M.,"An ancient place, cited: BAtlas 24 E2 Til(l)enus M.",0
236683,Timalinum/Talamine,"An ancient place, cited: BAtlas 24 D2 Timalinum/Talamine",0
236684,Titulcia,"An ancient place, cited: BAtlas 24 H4 Titulcia",0
236685,*Tongobriga,"An ancient place, cited: BAtlas 24 C3 *Tongobriga",0
236686,Torre de Hércules,A lighthouse that has served as a marker for the La Coruña harbor since the late first century AD.,0
236687,Tourodoi,"An ancient place, cited: BAtlas 24 D3 Tourodoi",0
236688,Três Minas,"An ancient place, cited: BAtlas 24 D3 Três Minas",0
236689,Trileukoi (islands),"Small, rocky islets in Galicia located adjacent to Cabo Ortegal.",0
236691,Tritium,"An ancient place, cited: BAtlas 24 H2 Tritium",0
236692,Tude/Castellum Tyde,"An ancient place, cited: BAtlas 24 C2 Tude/Castellum Tyde",0
236694,Turbes,"An ancient place, cited: BAtlas 24 H3 Turbes",0
236695,Turduli Veteres,"An ancient place, cited: BAtlas 24 C3 Turduli Veteres",2
236697,Turoqua/Turaqua,"An ancient place, cited: BAtlas 24 C2 Turoqua/Turaqua",0
236698,Turris Augusti,"An ancient place, cited: BAtlas 24 C2 Turris Augusti",0
236700,Ulla (river),"An ancient place, cited: BAtlas 24 C2 Ulla fl.",0
236701,Urbicus (river),"An ancient place, cited: BAtlas 24 F2 Urbicus fl.",0
236702,Urros,"An ancient place, cited: BAtlas 24 D3 Urros",0
236703,Urueña,"An ancient place, cited: BAtlas 24 E4 Urueña",0
236704,Uttaris,"An ancient place, cited: BAtlas 24 E2 Uttaris",0
236706,Vaccaei,The Vaccaei were a Celtic tribe of the Durius river valley.,4
236707,Vadinienses,"An ancient place, cited: BAtlas 24 F2 Vadinienses",0
236708,Valduerna,"An ancient place, cited: BAtlas 24 E2 Valduerna",0
236709,Vallata,"An ancient place, cited: BAtlas 24 F2 Vallata",0
236710,Valle Rabón,"An ancient place, cited: BAtlas 24 E2 Valle Rabón",0
236711,Veniatia,"An ancient place, cited: BAtlas 24 E3 Veniatia",0
236712,Vettonia,"An ancient place, cited: BAtlas 24 E4 Vettonia",2
236713,Vicus Aquarius,"An ancient place, cited: BAtlas 24 F3 Vicus Aquarius",1
236714,Vicus Atucausensis,"An ancient place, cited: BAtlas 24 C3 Vicus Atucausensis",0
236715,Vicus Aunigainum,"An ancient place, cited: BAtlas 24 G1 Vicus Aunigainum",0
236716,Vicus Spacorum,Vicus Spacorum (modern Vigo) was an ancient settlement located on the Atlantic coast of Galicia. ,0
236717,Vicus Vagornicensis,"An ancient place, cited: BAtlas 24 D3 Vicus Vagornicensis",0
236718,Vicus Veniensis,"An ancient place, cited: BAtlas 24 D4 Vicus Veniensis",0
236719,Viladonga (Castro de),A Gallo-Roman settlement of the third to fifth centuries A.D.,0
236720,Los Villares,"An ancient place, cited: BAtlas 24 E2 Los Villares",0
236721,Viminacium,"An ancient place, cited: BAtlas 24 G2 Viminacium",0
236722,Vise(...),"An ancient place, cited: BAtlas 24 D4 Vise(...)",0
236724,Zoelae,The Zoelae were an ancient Celtic tribe of Gallaecia in the Iberian peninsula.,0
237072,Segovia aqueduct,Supplied Segovia with water from mountains to the southeast,1
237827,Untitled,"An ancient place, cited: BAtlas 24 D2 no. 1 (Aurium, over R. Sil)",0
